tweet,label,lang
5 साल से एक जानवर के नाम पे मार रहे हो वो दिखता नही। शूरूआत करोगे तो अब बराबर जवाब मिलेगा तब रंडी रोना रोते रहना,1,HI
भोसडीके  अभिनंदन को बीच में लाने को किसने बोला ?   मा चोदेंगे फिर तो,1,HI
"बाबारामरहिम के अच्छे आचरण पर जमानत मिल सकती है तो 14 साल से जेल में बंद शहाबुद्दिन का जेल में कोनसा बुरा आचरण है , कानून सबके लिये बराबर होना चाहिये",0,HI
दिल्ली के पूर्व मुख्यमंत्री आदरणीय श्री साहिब सिंह वर्मा जी की पुण्यतिथि पर उन्हें विनम्र नमन।,0,HI
"एक तीसरा “आपशन” भी है,  और वो है “संघर्ष”",0,HI
तू हिजड़ा की सकल पे तू कुत्ता भी लुंड नहीं मारेगा,1,HI
"मै देश नही बिकने दूंगा ये कहने वाला NTPC BSNL को कौड़ियों के भाव बेच रहा है,,,",0,HI
दिल्ली के रहने वाले युवक यहां नहाने के लिए आए थे,0,HI
Hum sab sangharsh karne ko taiyar Hain samajwadi party zindabad akhilesh yadav jindabad,0,HI
"इश्क़ की बात है,  धूप मे खिले गुलमोहर की बरसात है!!  गुल मेरा रंग चुरा लाए हैं गुलज़ारों में,   जल रहे हो तुम भरी बरसात की बौछारो में...  अमलतास और गुलमोहर सी हूँ मैं ,  बैशाख में बसन्त को तरसती हूँ  गुलमोहर चितचोर है  मेरे नहीं कईयों के दिल पर राज करता है वो!!  #हिन्दी_शब्द  #शब्दनिधि",0,HI
"खैरा बाज़ार,बहराइच में मुसलमानों पर पहले तो ज्यादती और फिर पुलिस की एकतरफा कार्यवाई। आखिर इंसाफ कौन करेगा? कोई तो आवाज़ उठाए बेगुनाह मुसलमानों के लिए। @samajwadiparty @yadavakhilesh @dimpleyadav @arisudan11 @MirzaInam_ @YasirS_Alig @Aqdas_shaikh_22",0,HI
"मैं चुनाव आयोग को, और चुनाव प्रक्रिया से जुड़े प्रत्येक व्यक्ति को, बहुत-बहुत बधाई देता हूँ और भारत के जागरूक मतदाताओं को नमन करता हूँ: पीएम @narendramodi जी ।   #MannKiBaat",0,HI
साला बल्ला तो बिल्कुल माब लिंचिंग टाइप चलाता है मादरचोद,1,HI
गौरव साहब नारंगी वाले क्या दूसरे देश के हैं जो उस रंडी ने ऐसा लिखा है,1,HI
कामयाबी के मुक़ाम के लिए दिए सा बनना बहुत ज़रूरी है.. साहिब..!    दिया हमेशा दूसरों के लिए जलता है...दूसरों से नहीं जलता..!    शुभरात्रि ट्वीटरीयों,0,HI
Nayan Neerav Abe Ulta kahe ko bol rha hSP- 15BSP- 5,0,HI
इस रशीदी जेहादी का पायजामा पीला तो नही है आज आज हरामी को बड़ा भाईचारा नज़र आ रहा है,1,HI
"जब से मैंने तोहे निहारा, रातों को न सोई....    #krishnakanhaiya #muraliwale #mohan #kanhaiya #radheradhe #jaishriram #gopalkanhaiya #bhajansandhya #acharyapramodkrishnam  @AcharyaPramodk",0,HI
#CWC19 #INDvENG जान बूझकर हारने वाले बयान पर कपिल देव ने दिया पाकिस्तानी क्रिकेटर्स को करारा जवाब.   @therealkapildev @TheRealPCB @BCCI https://www.wahcricket.com/news/world-cup-2019-legend-kapil-dev-respond-to-former-pakistan-cricketers-statement-138653 …,0,HI
देश की राजनीति में आप आदर्श नेता है और यह हम सब मानते हैं अगर राजनीति में किसी व्यक्ति को आदर्श माना जा सकता है तो आदरणीय अखिलेश यादव जी हैं! आप इसी लिए विशेष है !जय अखिलेश,0,HI
"साहस, शौर्य, बलिदान एवं देशभक्ति की प्रतिमूर्ति, अंग्रेजी शासन के विरुद्ध 1857 के स्वतंत्रता संग्राम में अग्रणी भूमिका निभाकर हम सब भारतीयों में गर्व प्रबल साहस और शौर्य भरने वाली महान #झांसी_की_रानी  #लक्ष्मीबाई जी के बलिदान दिवस पर उन्हें शत्-शत् नमन।  || विनम्र श्रद्धांजलि || ",0,HI
"#NewProfilePic  #राह चलते पागल बनते हैं दोस्त, #Cold_Drink बोल के दारु पिलाते हैं दोस्त,  कितने भी #कमीने हो पर काम पड़ने पर हमेशा #आगे रहते हैं #दोस्त !!",0,HI
उनका क्या काम है ये अहले सियासत जानें  मेरा पैग़ाम मुहब्बत है जहाँ तक पहुंचे    गड़तंत्र दिवस की बधाई सभी देशवासियों को...  @AbbasAliRushdi @yasarshah_SP @dralvirashah @Rashid_Idrishi6,0,HI
चाबी से खुला ताला बार बार काम मे आता है और हथौड़े से खुलने पर दुबारा काम का नही रहता ।  इसी तरह संबन्धों के ताले को क्रोध के हथौड़े से नहीं बल्कि प्रेम की चाबी से खोलें।    #शुभ_रात्री,0,HI
#CWC19 इंग्लैंड के हाथों हार के बाद कप्तान विराट कोहली ने इन्हें बताया हार के लिए जिम्मेदार.   @BCCI @imVkohli #INDvENG   https://www.wahcricket.com/news/world-cup-2019-indian-captain-virat-kohlis-reaction-after-lose-against-england-138724 …,0,HI
इटौंजा: खुद खून से लथपथ लेकिन अपनी बहन की जान बचाने के लिए संघर्षरत इस युवक का दर्दनाक वीडियो।    उप्र सरकार कुछ तो रहम-दया दिखाए। अपराधियों ने प्रदेश को कठपुतली बना लिया है।  @myogiadityanath @yadavakhilesh  @Uppolice @ziddy_zoya_ @VoiceofmyBharat @Anjupra7743,0,HI
"पहलू खान के बेटे ने कहा-कांग्रेस सरकार से हम इंसाफ चाह रहे थे,चार्जशीट नहीं!    बहुजन समाज के संघी कांग्रेसी भक्तों अब क्या विचार है इस पर?  बस ध्यान रखना घटना राजस्थान की है!  @mpchalia @MLArajeshSP  @bahujanwarrior @invincisachin  @MyselfViraj @gajbhiye_sumegh",0,HI
#प्रज्ञा_ठाकुर भोपाल से चुनाव जीत गयी   #CongratsNaMo,0,HI
तुम्हारा जिहाद तुम्हारी गांड में डाल कर मुंह से निकाल देंगे भेनचोद...,1,HI
"एक मुस्लिम व्यक्ति ने दूसरे मुस्लिम असगर अली को पीटा, उठक बैठक लगवाई और जबरदस्ती 'जय श्री राम' बुलवाकर वीडियो बनाया।    वीडियो में खुद का चेहरा नहीं दिखाया, वीडियो वायरल हो गया।    नकली सेक्युलर गैंग हिंदुओं को गाली देने लगे, अब पोल खुल गयी पुलिस ने उस मुस्लिम को गिरफ्तार कर लिया है।",0,HI
इसलिए तो कहते हैं स्कूलों में हिंदी को ज्यादा से ज्यादा पढ़ाई जाए बच्चों की हिंदी सुधरे। गाली तो  #कमिने  #दोस्ती सिखा देते हैं।     #Follow me % #Follow Back,0,HI
जो भी मेरे ईश्वर के विरूद्ध आये काट दो सालों को ये आग बहुत आगे जाएगी सीधे रण होना चाहिए   ईश्वर से कामना है ये जो राक्षस है उनका संघार करने के लिए इस्वर लोगो को शक्ति दे   सुरश चव्हाणके @SureshChavhanke  आप बहुत सही कर रहे है   ये साले सुअर है   इनको अहिँसा परमो धर्म समझ नही आता ,1,HI
बापू हम शर्मिंदा हैं तेरे क़ातिल अभी ज़िन्दा हैं   #प्रज्ञा_ठाकुर मुर्दाबाद  #गोडसे मुर्दाबाद..,0,HI
"बुढ़ाना, मुज़फ्फरनगर में त्यागी पेपर वर्क्स फैक्ट्री का उद्घाटन करते हुए श्रीकल्कि पीठाधीश्वर @AcharyaPramodk जी.",0,HI
"1971 के बाद देश ने पहली बार एक सरकार को प्रो इंकम्बेंसी जनादेश दिया है।    ये जीत सच्चाई की जीत है, भारत के लोकतंत्र की जीत है: पीएम मोदी जी ।",0,HI
"'आदमी तो आदमी, मैं तो पानी के बारे में भी सोचता था'...लिखने वाले कवि आलोकधन्वा के जन्मदिन पर साहित्य आजतक की बधाई",0,HI
"मादरजात सनी ,तेरे पास टाइम नही है तो,'तेरी माँ क्यो चुदाई इधर ?",1,HI
थोर क्रांतिकारक राणी लक्ष्मीबाई   यांना पुण्यतिथीनिमित्त विनम्र अभिवादन..!! #RaniLaxmiBai #रानी_लक्ष्मीबाई #लक्ष्मीबाई ,0,HI
"मुस्लिम लोगों से वोट मांगने वाली पार्टियां क्या अभी इस मुस्लिम के बारे में कुछ बोलेंगे    @Mayawati  @yadavakhilesh  @RahulGandhi    ऐसी #नीच और #कमीne मुस्लिम लोगों को मार देना चाहिए, जो हमारी हिंद बेटी पर बुरी नजर डालें ",0,HI
"तबरेज के लिए तो तेरे अमनपसंद कौम के अम्मि बेगम ने चूडियां तोडकर विध्वा विलाप किये थे!  तुम लोगों के मजार पर हिन्दू मोहल्ले के कुत्ता भी पैशाब कर दे तब भी दंगा भड़काने वाले हरामी कौम है,मन्दिर कि मूर्ति तुडवाने मे तेरा ही साजिश है  ",1,HI
"बुर्का भी केवल लाचार मुस्लिम औरतों के लिए है।  दम है तो तैमूर की अम्मी, शाहरूख की बेटी, जावेद अख्तर की पत्नी को पहनाकर दिखाओ ।    Agree = RT",0,HI
"मेरे प्यारे देशवासियो, मुझे और एक बात के लिए भी आपका और दुनिया के लोगों का आभार व्यक्त करना है। 21 जून को फिर से एक बार योग दिवस में उमंग के साथ, एक-एक परिवार के तीन-तीन चार-चार पीढ़ियाँ, एक साथ आ करके योग दिवस को मनायाः पीएम @narendramodi जी । #MannKiBaat",0,HI
@BDUTT Evedence for you to do your रंडी विलाप  as a Presstitude trumpeting intolerant Hindus ,1,HI
#कमीने #दोस्त वीडियो आ चुकी है यूट्यूब पे देख सकते हो बिंदास क्लिक     https://youtu.be/pRM2ZMe28vE     अपने ख़ास दोस्तों को भी आगे फॉरवर्ड करो धन्यवाद   यार सब्सक्राइब करना भूल जाते हो… https://www.instagram.com/p/Bunzs37FI0z/?utm_source=ig_twitter_share&igshid=1r1ipm4rw6j82 …,0,HI
मुस्लिम मादरचोद हरामी कॉम है ।  पहले मारेगें फिर सोरी बेहेन चोद मुल्लो,1,HI
Pradesh ke CM Ji khn hain. Pta nhi..Bas dua karein. Sab Kuch theek rhe,0,HI
"दुआ कीजिए अल्लाह हमारे सदर जनाब @asadowaisi साहब @Akhtaruliman5  साहब और @imtiaz_jaleel साहब को कामयाबी अता फरमाये।  आमीन,,    @shaukat_aimim @aimim_national @syedasimwaqar",0,HI
¶¶खनकती चूड़ियाँ और छनकती पायल  मोहब्बत की मौशिकी में साज होते हैं¶¶¶  ~#साहिब१     #चूड़ी  #शब्दनिधि  #हिंदी_शब्द,0,HI
"श्रीलंका का एक और विकेट गिरा, तिसारा परेरा 21 रन बनाकर हुए आउट #SLvsSA #ICCWorldCup2019",0,HI
"World Cup:  बेकार गया #RohitSharma का शतक, #england ने 31 रनों से हराकर रोका #India का विजयरथ    #ENGvsIND #IndvsEng #WorldCup2019",0,HI
सरदार के नाम पर कलंक है ये भड़वा @sherryontopp,1,HI
अरे चूतिया तेरा सड़े दिमाग के सोच के बाहर है मोदीजी की विचार तुम जैसे घटिया शैतान क्या जाने सिर्फ ट्राइबल महिला का बलात्कार करने सिवा खजलिवाल बीवी सोती है सिसुदिया के साथ और तेरेलिये बच्चे पैदा करती क्योंकि लुंड तेरा बोबीटीज़ करदिया गया है,1,HI
भीषण गर्मी के बीच दिल्ली में बिजली की मांग भी बढ़ गई है,0,HI
"डॉ.पायल की ख़ुदकुशी, डॉ.कफ़ील को जेल और महाराष्ट्र में पिटने पर कंधे उचकाए,  कोलकाता में पिटाई पर हड़ताल कराए!  डॉक्टर हो या ईवीएम?",0,HI
"मणिशंकर अय्यर ने जताई कड़ी नाराजगी।    उन्होंने ने कहा कि मोदी जी ने अपने भाषण में अपने को नाली का कीड़ा, बन्दर, वायरस, दाऊद, हिटलर, नालायक बेटा, रेबीज से पीड़ित बन्दर, झूठ का सौदागर, रावण, सांप, बिच्छू इत्यादि सब कुछ बोला सिवाय मेरे द्वारा सर्टिफाइड #नीच शब्द के।",0,HI
मोदी की गांड में दम है तो संसद में ' बन्दे मातरम ' का अपमान करने वालों पर कारबाई करे ! देश का अपमान करने वाले औबैसी और उसके भाई पर कारबाई करके दिखाए।,1,HI
मेरा लुंड गया गया बेहेन की चुत में ,1,HI
तू भी तो भड़वा ही है भाया। तेरे तो २ करोड़ भी नहीं।  भाड़ में घुसकर मर लंका पति @RadheramanRm,1,HI
हर एक #बॉय की दिल की     ख्वाइश होती है ?……..    खुद #कितने बड़े #कमिने होंगे     पर #लड़की शरीफ ही #चाहिए !!    ,0,HI
"मुबारक हो, जितने भी हिजरे हैं वो दिल्ली में ही रहते हैं चाहे वो सरकार हो,मीडिया हो चाहे वो दिल्ली के हिंदू हो और सिक्स पैक वाले नामर्द लड़के हो।और हिजरे की तो सरकार है ही,हरामी लोग दिल्ली को रेपिस्ट स्टेट और क्राइम का अड्डा बना दिया है, मेहरबानी है कि पीएम भी वहीं रहते हैं।",1,HI
"एसे #नीच और #घटिया लोगो को #चौराहे पर   सबके सामने #फांसी टाँग दो,,   ओर पुरे #देश मे #लाइव दिखाओ ।",1,HI
अख़बार पढ़ने की ऐसी लगन..!!!! एक आटो चालक.. जैसे ही सिग्नल लाल हुई अख़बार निकाला.. अग़ल बग़ल की उपस्थिति से बेख़बर.. देश क्यू नही जागेगा !!!! @BJP4Delhi,0,HI
Live : हर बार मुश्किलों के बावजूद मुंबई के हालात क्यों नहीं बदलते ?    #MumbaiRainsLiveUpdates #MumbaiRainlive #MumbaiRain      https://zeenews.india.com/hindi/live-tv ,0,HI
Pahle aap Pappu ke stah ab bua ke sath aapka bhi self kuch hai ya nahi,0,HI
"Pics of the year   Main akela hi chala tha janib -e- manzil magar,  Log aate Gaye #Karwan banta Gaya ,,    Alhamdu Lillah @asadowaisi sahab ke karwan ki shuruwat ho gayi     @imtiaz_jaleel @shaukat_aimim @bilaljaleel_",0,HI
बरगद की शाख़ तोड़ दी   आँधी ने पिछली रात     इस वास्ते आज वो   गाँव का बूढ़ा उदास है,0,HI
"रामरहीम को खेती करने के लिए जेल से रिहा करेगी..  भाजपा सरकार,   इतना सुनते ही आशाराम भी 'धनिया' बोने की तैयारी में !!    @Anjupra7743",0,HI
